"CustomerID","Churn_Reason.y","CLTV","Churn_Prob.y","Predicted_Churn.y","Predicted_HighRiskCustomer","Predicted_LowRiskCustomer","Potential_Revenue_Loss","Revenue_Saved_60pct","ROI_60pct"
"7855-DIWPO","",2006,4.93754343944042e-06,"No",0,1,0,0,-100
"7856-GANIL","",2535,0.0284792359492858,"No",0,1,0,0,-100
"7858-GTZSP","",2061,0.202857453698367,"No",0,1,0,0,-100
"7860-KSUGX","",6330,0.0102302029743952,"No",0,1,0,0,-100
"7860-UXCRM","",6382,8.48881203885901e-06,"No",0,1,0,0,-100
"7861-UVUFT","Competitor had better devices",4003,0.997062778176789,"Yes",1,0,4003,2401.8,-95.1964
"7868-BGSZA","",5888,1.43771612394999e-05,"No",0,1,0,0,-100
"7868-TMWMZ","",4953,0.00617311482259553,"No",0,1,0,0,-100
"7869-ZYDST","",5841,0.0139910082930331,"No",0,1,0,0,-100
"7872-BAAZR","",4670,7.06615141556401e-08,"No",0,1,0,0,-100
"7872-RDDLZ","",4826,9.75001267568307e-06,"No",0,1,0,0,-100
"7873-CVMAW","",6468,1.19495372010221e-06,"No",0,1,0,0,-100
"7874-ECPQJ","",4462,0.00154010150448478,"No",0,1,0,0,-100
"7876-AEHIG","",5404,5.27911212543502e-05,"No",0,1,0,0,-100
"7876-BEUTG","",2577,0.00451685333053757,"No",0,1,0,0,-100
"7876-DNYAP","",5423,1.38133288464452e-07,"No",0,1,0,0,-100
"7878-JGDKK","",2124,0.000817755075958393,"No",0,1,0,0,-100
"7878-RTCZG","",4050,0.370152668797702,"No",0,1,0,0,-100
"7879-CGSFV","",5101,8.86102659139705e-07,"No",0,1,0,0,-100
"7880-XSOJX","",4282,0.375891919148195,"No",0,1,0,0,-100
"7881-EVUAD","Competitor offered more data",4648,0.98835528485338,"Yes",1,0,4648,2788.8,-94.4224
"7881-INRLC","Competitor offered more data",4898,0.4534610504658,"No",0,1,0,0,-100
"7883-ROJOC","",5842,0.415945172155442,"No",0,1,0,0,-100
"7890-VYYWG","Competitor had better devices",3766,0.999419564303991,"Yes",1,0,3766,2259.6,-95.4808
"7892-POOKP","Moved",5003,0.989931890851616,"Yes",1,0,5003,3001.8,-93.9964
"7892-QVYKW","",3513,2.78637755172338e-06,"No",0,1,0,0,-100
"7893-IXHRQ","Competitor offered more data",5636,0.994027228068098,"Yes",1,0,5636,3381.6,-93.2368
"7895-VONWT","",4284,0.000780180939672584,"No",0,1,0,0,-100
"7898-PDWQE","",5228,1.38850244981785e-07,"No",0,1,0,0,-100
"7901-HXJVA","",2292,0.00432169505026365,"No",0,1,0,0,-100
"7901-IIDQV","",3398,0.000197360645038256,"No",0,1,0,0,-100
"7901-TBKJX","",5514,0.0954926267308785,"No",0,1,0,0,-100
"7903-CMPEY","Competitor had better devices",4138,0.998925757928958,"Yes",1,0,4138,2482.8,-95.0344
"7905-NJMXS","",5116,0.625274572566643,"Yes",1,0,5116,3069.6,-93.8608
"7905-TVXTA","",4771,0.000428317349211412,"No",0,1,0,0,-100
"7908-QCBCA","Competitor had better devices",2404,0.629993325291189,"Yes",1,0,2404,1442.4,-97.1152
"7909-FIOIY","",2958,8.92572911930165e-05,"No",0,1,0,0,-100
"7912-SYRQT","Competitor offered more data",5514,0.998868649709689,"Yes",1,0,5514,3308.4,-93.3832
"7916-VCCPB","",3624,3.34249650433227e-07,"No",0,1,0,0,-100
"7919-ZODZZ","",5289,0.178153823255725,"No",0,1,0,0,-100
"7921-BEPCI","",4515,6.81172754503473e-05,"No",0,1,0,0,-100
"7921-LMDFQ","",6034,0.193256143595453,"No",0,1,0,0,-100
"7923-IYJWY","",5896,0.00445942950072818,"No",0,1,0,0,-100
"7924-GJZFI","",4442,0.0071466724349085,"No",0,1,0,0,-100
"7925-PNRGI","",3111,0.0173303894036112,"No",0,1,0,0,-100
"7926-IJOOU","",5626,0.000428376587387315,"No",0,1,0,0,-100
"7927-AUXBZ","Attitude of support person",4417,0.877023891245185,"Yes",1,0,4417,2650.2,-94.6996
"7928-VJYAB","",2004,0.0701467589111395,"No",0,1,0,0,-100
"7929-DMBCV","",4741,1.22117212751691e-05,"No",0,1,0,0,-100
"7929-SKFGK","",4280,3.30398825912325e-07,"No",0,1,0,0,-100
"7931-PXHFC","Poor expertise of phone support",3818,0.372269941259625,"No",0,1,0,0,-100
"7932-WPTDS","Product dissatisfaction",5377,0.924080278593775,"Yes",1,0,5377,3226.2,-93.5476
"7938-OUHIO","Attitude of service provider",3916,0.961263260083676,"Yes",1,0,3916,2349.6,-95.3008
"7940-UQQUG","",5133,9.66901584876875e-06,"No",0,1,0,0,-100
"7941-RCJOW","",4309,0.00464305605387906,"No",0,1,0,0,-100
"7943-RQCHR","Competitor offered more data",2893,0.998064717630743,"Yes",1,0,2893,1735.8,-96.5284
"7945-HLKEA","",6408,3.38484656320504e-06,"No",0,1,0,0,-100
"7945-PRBVF","",3967,0.00279020043644793,"No",0,1,0,0,-100
"7950-XWOVN","",4310,0.122866542711248,"No",0,1,0,0,-100
"7951-QKZPL","Product dissatisfaction",5194,0.141276168952087,"No",0,1,0,0,-100
"7951-VRDVK","",4898,0.00478429440654539,"No",0,1,0,0,-100
"7952-OBOYL","",4096,0.00597040030232467,"No",0,1,0,0,-100
"7954-MLBUN","",2021,0.00653570771104739,"No",0,1,0,0,-100
"7956-XQWGU","",5975,2.68181092333359e-06,"No",0,1,0,0,-100
"7957-RYHQD","Price too high",3207,0.95677747567416,"Yes",1,0,3207,1924.2,-96.1516
"7963-GQRMY","Extra data charges",4903,0.996944162934141,"Yes",1,0,4903,2941.8,-94.1164
"7963-SHNDT","",4247,0.000102529325789058,"No",0,1,0,0,-100
"7964-VEXDG","",4579,0.00809817253096571,"No",0,1,0,0,-100
"7964-YESJC","",2235,0.000105045909133745,"No",0,1,0,0,-100
"7964-ZRKKG","",6251,0.000720105463625674,"No",0,1,0,0,-100
"7966-YOTQW","",4163,0.0176109741920797,"No",0,1,0,0,-100
"7967-HYCDE","",4946,2.27836824716674e-05,"No",0,1,0,0,-100
"7968-QUXNS","",5920,0.0556949660996562,"No",0,1,0,0,-100
"7969-AULMZ","Moved",4321,0.994300823760663,"Yes",1,0,4321,2592.6,-94.8148
"7969-FFOWG","",6312,5.77529850171748e-07,"No",0,1,0,0,-100
"7971-HLVXI","",6202,7.02376578296254e-05,"No",0,1,0,0,-100
"7973-DZRKH","",6204,0.00210235605546741,"No",0,1,0,0,-100
"7975-JMZNT","",5453,4.24254463602929e-06,"No",0,1,0,0,-100
"7975-TZMLR","",5029,2.02194850609844e-05,"No",0,1,0,0,-100
"7976-CICYS","",3027,0.757446380052232,"Yes",1,0,3027,1816.2,-96.3676
"7977-HXJKU","",2447,3.80849530884366e-06,"No",0,1,0,0,-100
"7978-DKUQH","",4591,0.000105795295649731,"No",0,1,0,0,-100
"7979-CORPM","Don't know",5927,0.728604857525693,"Yes",1,0,5927,3556.2,-92.8876
"7980-MHFLQ","",5192,5.40132106714459e-05,"No",0,1,0,0,-100
"7982-VCELR","",2807,2.62375158189598e-06,"No",0,1,0,0,-100
"7989-AWGEH","",4810,4.68157467838774e-05,"No",0,1,0,0,-100
"7989-CHGTL","Product dissatisfaction",3448,0.998327420207789,"Yes",1,0,3448,2068.8,-95.8624
"7989-VCQOH","",2065,4.24113200502044e-05,"No",0,1,0,0,-100
"7993-NQLJE","",4634,0.00568864709702333,"No",0,1,0,0,-100
"7993-PYKOF","Network reliability",2587,0.994272038880598,"Yes",1,0,2587,1552.2,-96.8956
"7994-UYIVZ","",2512,0.583495905343759,"Yes",1,0,2512,1507.2,-96.9856
"7994-XIRTR","",6161,0.00231466359957632,"No",0,1,0,0,-100
"7995-ZHHNZ","",5904,0.0087862037526897,"No",0,1,0,0,-100
"7996-BPXHY","",4734,1.16295215161425e-07,"No",0,1,0,0,-100
"7996-MHXLW","",6141,0.000120481502042843,"No",0,1,0,0,-100
"7997-EASSD","",6063,0.0471466593238397,"No",0,1,0,0,-100
"7998-WNZEM","",5447,2.15693913763936e-05,"No",0,1,0,0,-100
"7998-ZLXWN","",5184,0.110061849138007,"No",0,1,0,0,-100
"8000-REIQB","Competitor offered higher download speeds",3208,0.999633036624671,"Yes",1,0,3208,1924.8,-96.1504
"8003-EWNDZ","",2066,3.24228107392615e-05,"No",0,1,0,0,-100
"8006-PYCSW","",2051,0.0833444846738658,"No",0,1,0,0,-100
"8007-YYPWD","",5218,1.0496343952547e-05,"No",0,1,0,0,-100
"8008-ESFLK","",4135,0.00136682661548835,"No",0,1,0,0,-100
"8008-HAWED","Competitor had better devices",4883,0.958559035978342,"Yes",1,0,4883,2929.8,-94.1404
"8008-OTEZX","",3739,3.63415322907446e-08,"No",0,1,0,0,-100
"8010-EZLOU","Competitor offered higher download speeds",4958,0.855889546374721,"Yes",1,0,4958,2974.8,-94.0504
"8012-SOUDQ","",2223,0.00750844565961621,"No",0,1,0,0,-100
"8015-IHCGW","",4017,0.000932766794632146,"No",0,1,0,0,-100
"8016-NCFVO","",4222,0.00815390822896711,"No",0,1,0,0,-100
"8016-ZMGMO","",5572,7.00354238639783e-05,"No",0,1,0,0,-100
"8017-LXHFA","Competitor made better offer",2740,0.999133036505783,"Yes",1,0,2740,1644,-96.712
"8017-UVSZU","",3359,0.096555371846456,"No",0,1,0,0,-100
"8019-ENHXU","Network reliability",4624,0.996974290776343,"Yes",1,0,4624,2774.4,-94.4512
"8020-BWHYL","Competitor offered more data",4526,0.997463798035044,"Yes",1,0,4526,2715.6,-94.5688
"8022-BECSI","",2203,4.26972513812857e-06,"No",0,1,0,0,-100
"8023-QHAIO","",6035,0.0674181244373261,"No",0,1,0,0,-100
"8024-XNAFQ","",5294,0.000548795626416694,"No",0,1,0,0,-100
"8028-PNXHQ","",4444,1.04028223257501e-06,"No",0,1,0,0,-100
"8029-XYPWT","",4438,0.000993703203993201,"No",0,1,0,0,-100
"8033-ATFAS","",3900,8.86740295064166e-05,"No",0,1,0,0,-100
"8033-VCZGH","",4363,0.000202698768961809,"No",0,1,0,0,-100
"8034-RYTVV","",5735,5.70348217006308e-06,"No",0,1,0,0,-100
"8035-BUYVG","Attitude of support person",5422,0.331118565461459,"No",0,1,0,0,-100
"8035-PWSEV","",4430,0.617673482783464,"Yes",1,0,4430,2658,-94.684
"8039-ACLPL","",4505,7.42139978616331e-05,"No",0,1,0,0,-100
"8039-EQPIM","",5717,7.30585461665196e-06,"No",0,1,0,0,-100
"8040-MNRTF","",3029,0.137840594309959,"No",0,1,0,0,-100
"8041-TMEID","",6453,0.000211776188519942,"No",0,1,0,0,-100
"8042-JVNFH","Attitude of support person",5730,0.996109805626951,"Yes",1,0,5730,3438,-93.124
"8042-RNLKO","",4163,1.47132281295751e-05,"No",0,1,0,0,-100
"8043-PNYSD","",6002,1.85121808837238e-07,"No",0,1,0,0,-100
"8044-BGWPI","",5209,1.09189056227492e-05,"No",0,1,0,0,-100
"8046-DNVTL","",4558,5.01025224324404e-05,"No",0,1,0,0,-100
"8048-DSDFQ","",4496,0.000135381781601017,"No",0,1,0,0,-100
"8049-WJCLQ","",5318,0.00278437247295449,"No",0,1,0,0,-100
"8050-DVOJX","",4537,0.002803365370425,"No",0,1,0,0,-100
"8050-WYBND","",5941,8.54277014536235e-07,"No",0,1,0,0,-100
"8050-XGRVL","",5010,0.00629295845923122,"No",0,1,0,0,-100
"8051-HJRLT","Attitude of service provider",2146,0.994952684647753,"Yes",1,0,2146,1287.6,-97.4248
"8053-WWDRO","Price too high",5579,0.141382886487155,"No",0,1,0,0,-100
"8058-DMYRU","",5232,8.44920079986247e-06,"No",0,1,0,0,-100
"8058-INTPH","Competitor offered more data",2119,0.776826025817808,"Yes",1,0,2119,1271.4,-97.4572
"8058-JMEQO","Network reliability",3543,0.999613609510189,"Yes",1,0,3543,2125.8,-95.7484
"8059-UDZFY","",4738,0.0107015740592928,"No",0,1,0,0,-100
"8060-HIWJJ","",4934,0.000539345410620698,"No",0,1,0,0,-100
"8062-YBDOE","Don't know",5844,0.970359315621717,"Yes",1,0,5844,3506.4,-92.9872
"8063-GBATB","Competitor had better devices",5172,0.977596817016871,"Yes",1,0,5172,3103.2,-93.7936
"8063-RJYNF","Competitor offered higher download speeds",2827,0.701572936740436,"Yes",1,0,2827,1696.2,-96.6076
"8064-RAVOH","",5323,0.00164965662984132,"No",0,1,0,0,-100
"8065-BVEPF","",4574,0.00127665900987499,"No",0,1,0,0,-100
"8065-QBYTO","",5448,0.00412854010798669,"No",0,1,0,0,-100
"8065-YKXKD","Competitor made better offer",5578,0.643572409941144,"Yes",1,0,5578,3346.8,-93.3064
"8066-POXGX","Attitude of service provider",3104,0.857579352482751,"Yes",1,0,3104,1862.4,-96.2752
"8067-NIOYM","",4368,8.18490577766077e-06,"No",0,1,0,0,-100
"8069-RHUXK","",5655,1.99650914910355e-07,"No",0,1,0,0,-100
"8069-YQQAJ","",3448,0.00499743660185469,"No",0,1,0,0,-100
"8070-AAWZP","",2525,0.0386377997875712,"No",0,1,0,0,-100
"8071-SBTRN","",4240,0.0282848206909675,"No",0,1,0,0,-100
"8073-IJDCM","Don't know",3830,0.165872685758146,"No",0,1,0,0,-100
"8075-GXIUB","",5601,0.00237446013360695,"No",0,1,0,0,-100
"8076-FEZKJ","",5039,0.217386398955856,"No",0,1,0,0,-100
"8079-XRJRS","Network reliability",6110,0.237265756831223,"No",0,1,0,0,-100
"8080-DDEMJ","Attitude of support person",4499,0.98599013337762,"Yes",1,0,4499,2699.4,-94.6012
"8080-POTJR","",2655,0.192483946131851,"No",0,1,0,0,-100
"8082-GHXOP","",5611,3.93854691070966e-07,"No",0,1,0,0,-100
"8083-YTZES","Attitude of support person",3622,0.687659503000276,"Yes",1,0,3622,2173.2,-95.6536
"8084-OIVBS","",3731,0.00134550916522105,"No",0,1,0,0,-100
"8085-MSNLK","",6193,0.00665396253847436,"No",0,1,0,0,-100
"8086-OVPWV","Competitor offered higher download speeds",2384,0.999777250966874,"Yes",1,0,2384,1430.4,-97.1392
"8087-LGYHQ","",3475,0.00132558054089867,"No",0,1,0,0,-100
"8089-UZWLX","",4113,0.0468145170862788,"No",0,1,0,0,-100
"8091-TTVAX","",6432,0.153362009427936,"No",0,1,0,0,-100
"8092-NLTGF","",5398,1.74467613486729e-07,"No",0,1,0,0,-100
"8095-WANWK","",5369,0.000357612797666567,"No",0,1,0,0,-100
"8096-LOIST","",3384,0.000175381619407589,"No",0,1,0,0,-100
"8097-OMULG","",5918,3.51675575169502e-08,"No",0,1,0,0,-100
"8097-VBQTZ","",6092,0.0111055871675624,"No",0,1,0,0,-100
"8098-LLAZX","Service dissatisfaction",3677,0.998998148937453,"Yes",1,0,3677,2206.2,-95.5876
"8098-TDCBU","",3052,0.000136666963643946,"No",0,1,0,0,-100
"8099-MZPUJ","",3922,8.73111426685549e-05,"No",0,1,0,0,-100
"8100-HZZLJ","",4205,0.000236625572026888,"No",0,1,0,0,-100
"8100-PNJMH","",5228,2.74215950406117e-05,"No",0,1,0,0,-100
"8104-OSKWT","",5906,0.000293031241934744,"No",0,1,0,0,-100
"8106-GWQOK","",2187,7.11623959989037e-06,"No",0,1,0,0,-100
"8107-KNCIM","",3771,0.199011939336749,"No",0,1,0,0,-100
"8107-RZLNV","",4634,0.0037160096198363,"No",0,1,0,0,-100
"8108-UXRQN","",3443,2.48766057527259e-05,"No",0,1,0,0,-100
"8109-YUOHE","",5025,0.000591828170147439,"No",0,1,0,0,-100
"8111-BKVDS","",2164,6.48674447896631e-06,"No",0,1,0,0,-100
"8111-RKSPX","Service dissatisfaction",5668,0.99431617243828,"Yes",1,0,5668,3400.8,-93.1984
"8111-SLLHI","Competitor offered higher download speeds",4687,0.999843614377405,"Yes",1,0,4687,2812.2,-94.3756
"8118-LSUEL","Product dissatisfaction",5507,0.982922973975371,"Yes",1,0,5507,3304.2,-93.3916
"8118-TJAFG","",2757,0.00958768473623619,"No",0,1,0,0,-100
"8120-JDCAM","",3708,0.00127988519901546,"No",0,1,0,0,-100
"8123-QBNAZ","",4102,0.000632523132999651,"No",0,1,0,0,-100
"8124-NZVGJ","",2979,0.00205019204080573,"No",0,1,0,0,-100
"8125-QPFJD","",4447,0.00395344296706297,"No",0,1,0,0,-100
"8128-YVJRG","Lack of self-service on Website",4513,0.993035487223143,"Yes",1,0,4513,2707.8,-94.5844
"8129-GMVGI","",5172,5.96536875574337e-05,"No",0,1,0,0,-100
"8132-YPVBX","",3291,0.615410396626789,"Yes",1,0,3291,1974.6,-96.0508
"8133-ANHHJ","",5023,0.164781941163385,"No",0,1,0,0,-100
"8138-EALND","",4123,3.03775562869983e-06,"No",0,1,0,0,-100
"8143-ETQTI","",4896,0.00329546038163955,"No",0,1,0,0,-100
"8144-DGHXP","",4231,0.000128313931576256,"No",0,1,0,0,-100
"8146-QQKZH","",4090,0.0825441432474769,"No",0,1,0,0,-100
"8148-BPLZQ","",2711,8.41101669836578e-05,"No",0,1,0,0,-100
"8148-NLEGT","",4650,4.59039733261885e-08,"No",0,1,0,0,-100
"8148-WOCMK","",3214,0.0097079212238604,"No",0,1,0,0,-100
"8149-AIQCG","",3271,0.00582027555278086,"No",0,1,0,0,-100
"8149-RSOUN","Competitor offered more data",3014,0.988323991893109,"Yes",1,0,3014,1808.4,-96.3832
"8150-QUDFX","",3300,0.0336077194471593,"No",0,1,0,0,-100
"8152-UOBNY","",5746,0.0247797828485542,"No",0,1,0,0,-100
"8152-VETUR","",5406,0.0187663747995586,"No",0,1,0,0,-100
"8155-IBNHG","Attitude of support person",2325,0.382083087293246,"No",0,1,0,0,-100
"8158-WPEZG","",4986,0.0591069974558416,"No",0,1,0,0,-100
"8160-HOWOX","",4858,0.00138770167146868,"No",0,1,0,0,-100
"8161-QYMTT","",5259,1.47102239412679e-05,"No",0,1,0,0,-100
"8164-OCKUJ","",6325,1.96382137479721e-05,"No",0,1,0,0,-100
"8165-CBKXO","",5748,8.36699067860579e-06,"No",0,1,0,0,-100
"8165-ZJRNM","",4923,0.000276809047707614,"No",0,1,0,0,-100
"8166-ORCHU","",4414,4.12433017689747e-06,"No",0,1,0,0,-100
"8166-ZZTFS","Attitude of support person",4400,0.961540238525541,"Yes",1,0,4400,2640,-94.72
"8167-GJLRN","",3108,0.0244258493200824,"No",0,1,0,0,-100
"8168-UQWWF","Competitor offered more data",5674,0.860079287736584,"Yes",1,0,5674,3404.4,-93.1912
"8169-SAEJD","",4162,3.96973586327471e-07,"No",0,1,0,0,-100
"8173-RXAYP","",4642,2.00241612851666e-06,"No",0,1,0,0,-100
"8174-LNWMW","",5581,1.09523688497982e-05,"No",0,1,0,0,-100
"8174-TBVCF","",5072,0.0105971693006172,"No",0,1,0,0,-100
"8178-EYZUO","Extra data charges",3378,0.741208861428725,"Yes",1,0,3378,2026.8,-95.9464
"8180-AKMJV","",5825,0.000855733638045082,"No",0,1,0,0,-100
"8181-YHCMF","",4864,2.91583038322875e-07,"No",0,1,0,0,-100
"8182-BJDSI","Attitude of service provider",2468,0.994239265897138,"Yes",1,0,2468,1480.8,-97.0384
"8182-PNAGI","Extra data charges",3624,0.0479201831705015,"No",0,1,0,0,-100
"8183-ONMXC","Attitude of support person",2176,0.996161257486885,"Yes",1,0,2176,1305.6,-97.3888
"8184-WMOFI","",5327,0.00122345955587572,"No",0,1,0,0,-100
"8185-UPYBR","Product dissatisfaction",5838,0.998793707496872,"Yes",1,0,5838,3502.8,-92.9944
"8189-DUKMV","",3233,0.374544402400158,"No",0,1,0,0,-100
"8189-HBVRW","",5249,1.8271540592082e-06,"No",0,1,0,0,-100
"8189-XRIKE","",5936,0.0052341677601758,"No",0,1,0,0,-100
"8190-ZTQFB","",5622,0.0058182024833733,"No",0,1,0,0,-100
"8191-XWSZG","",5186,2.88533734334591e-06,"No",0,1,0,0,-100
"8194-PEEBY","",4158,0.000530257377690291,"No",0,1,0,0,-100
"8197-BFWVU","",5197,1.65593310553293e-06,"No",0,1,0,0,-100
"8198-RKSZG","",5772,2.77382555853812e-06,"No",0,1,0,0,-100
"8199-ZLLSA","Competitor had better devices",6255,0.975073343328178,"Yes",1,0,6255,3753,-92.494
"8200-KLNYW","",5733,2.91635280411781e-05,"No",0,1,0,0,-100
"8200-LGKSR","",5350,0.00979186271187137,"No",0,1,0,0,-100
"8201-AAXCB","",3192,0.111443478989808,"No",0,1,0,0,-100
"8203-XJZRC","",5384,0.0068450045762234,"No",0,1,0,0,-100
"8204-TIFGJ","",3630,3.42318881111924e-05,"No",0,1,0,0,-100
"8204-YJCLA","",4886,0.00935968712117229,"No",0,1,0,0,-100
"8205-MQUGY","",3582,4.32529831173618e-05,"No",0,1,0,0,-100
"8205-OTCHB","Network reliability",3099,0.290991984846065,"No",0,1,0,0,-100
"8205-VSLRB","",6252,3.26955850840163e-07,"No",0,1,0,0,-100
"8207-DMRVL","",6158,7.86204430022176e-05,"No",0,1,0,0,-100
"8207-VVMYB","",6170,0.0067609727993434,"No",0,1,0,0,-100
"8208-EUMTE","",2136,1.72322407534736e-05,"No",0,1,0,0,-100
"8212-CRQXP","",2640,0.581337712714092,"Yes",1,0,2640,1584,-96.832
"8212-DJRCH","",4014,0.337130227332513,"No",0,1,0,0,-100
"8213-TAZPM","",5874,0.00030953666448943,"No",0,1,0,0,-100
"8215-NGSPE","",3413,4.1336089274242e-06,"No",0,1,0,0,-100
"8216-AZUUZ","",3265,0.069690861291541,"No",0,1,0,0,-100
"8217-QYOHV","",4545,7.35889234297426e-06,"No",0,1,0,0,-100
"8218-FFJDS","",6114,4.07851610188889e-07,"No",0,1,0,0,-100
"8219-VYBVI","",4295,5.73228165484816e-06,"No",0,1,0,0,-100
"8220-OCUFY","",4870,2.24770894013015e-06,"No",0,1,0,0,-100
"8221-EQDGL","",4355,0.13921005851469,"No",0,1,0,0,-100
"8221-HVAYI","",3945,0.00175525729969757,"No",0,1,0,0,-100
"8224-DWCKX","",5159,0.000227544642060633,"No",0,1,0,0,-100
"8224-IVVPA","",4472,0.358513963438237,"No",0,1,0,0,-100
"8224-KDLKN","",4275,1.96873019124123e-07,"No",0,1,0,0,-100
"8224-UAXBZ","",5137,4.14273689808032e-05,"No",0,1,0,0,-100
"8225-BTJAU","Attitude of service provider",3856,0.998829690590098,"Yes",1,0,3856,2313.6,-95.3728
"8226-BXGES","",5519,0.0202099353642258,"No",0,1,0,0,-100
"8229-BUJHX","",4941,2.84976236329856e-05,"No",0,1,0,0,-100
"8229-MYEJZ","",5765,0.00219089710857318,"No",0,1,0,0,-100
"8229-TNIQA","Don't know",3443,0.99930519142951,"Yes",1,0,3443,2065.8,-95.8684
"8231-BSWXX","",5466,2.70828424934659e-05,"No",0,1,0,0,-100
"8232-CTLKO","",5979,0.0110093303651607,"No",0,1,0,0,-100
"8232-UTFOZ","",4328,4.16000458930995e-05,"No",0,1,0,0,-100
"8234-GSZYK","",3881,8.26648167783372e-05,"No",0,1,0,0,-100
"8237-ULIXL","",4067,0.0088207565743116,"No",0,1,0,0,-100
"8241-JUIQO","",4559,1.00083022238429e-07,"No",0,1,0,0,-100
"8242-JSVBO","",4300,0.0354435772287963,"No",0,1,0,0,-100
"8242-PDSGJ","",5840,0.000339127757158494,"No",0,1,0,0,-100
"8242-SOQUO","",2660,0.0559043206532619,"No",0,1,0,0,-100
"8245-UMPYT","Poor expertise of phone support",2688,0.991869942284012,"Yes",1,0,2688,1612.8,-96.7744
"8246-SHFGA","",2842,0.129885441477243,"No",0,1,0,0,-100
"8249-THVEC","",4025,0.00591424548224183,"No",0,1,0,0,-100
"8250-ZNGGW","",3662,9.24738918601289e-05,"No",0,1,0,0,-100
"8257-RZAHR","Competitor offered more data",4049,0.995803375285321,"Yes",1,0,4049,2429.4,-95.1412
"8258-GSTJK","Attitude of service provider",3128,0.999515687494688,"Yes",1,0,3128,1876.8,-96.2464
"8259-DZLIZ","",4954,1.27718298130899e-06,"No",0,1,0,0,-100
"8259-NFJTV","",5996,0.000710111013182645,"No",0,1,0,0,-100
"8260-NGFNY","Don't know",3196,0.970852310405578,"Yes",1,0,3196,1917.6,-96.1648
"8261-GWDBQ","",4734,0.0596071372899165,"No",0,1,0,0,-100
"8262-COGGB","",5384,0.00195011110197983,"No",0,1,0,0,-100
"8263-JQAIK","Competitor offered more data",5573,0.983176391541316,"Yes",1,0,5573,3343.8,-93.3124
"8263-OKETD","",3265,2.97452268652826e-06,"No",0,1,0,0,-100
"8263-QMNTJ","",5890,0.00584395679929961,"No",0,1,0,0,-100
"8265-HKSOW","",4505,0.000163850775306719,"No",0,1,0,0,-100
"8266-VBFQL","",3314,0.000313825474520804,"No",0,1,0,0,-100
"8267-KFGYD","",3389,7.42039974483325e-06,"No",0,1,0,0,-100
"8267-ZNYVZ","Attitude of service provider",3824,0.638473099901456,"Yes",1,0,3824,2294.4,-95.4112
"8268-YDIXR","",4778,0.00720561309997615,"No",0,1,0,0,-100
"8270-RKSAP","",3198,0.000603267551857131,"No",0,1,0,0,-100
"8272-ONJLV","",5527,0.000212453767276027,"No",0,1,0,0,-100
"8276-MQBYC","Long distance charges",6204,0.976526327228911,"Yes",1,0,6204,3722.4,-92.5552
"8277-RVRSV","",4501,0.00258996802227872,"No",0,1,0,0,-100
"8280-MQRQN","Network reliability",2806,0.657122419728674,"Yes",1,0,2806,1683.6,-96.6328
"8285-ABVLB","",4311,0.00187945502532619,"No",0,1,0,0,-100
"8286-AFUYI","",5092,0.000146786710190865,"No",0,1,0,0,-100
"8290-YWKHZ","Attitude of service provider",5247,0.998534333708199,"Yes",1,0,5247,3148.2,-93.7036
"8292-FRFZQ","",3445,0.00826673027246961,"No",0,1,0,0,-100
"8292-ITGYJ","",3043,0.000615940362747835,"No",0,1,0,0,-100
"8292-TYSPY","Competitor offered more data",4539,0.397551778059942,"No",0,1,0,0,-100
"8294-UIMBA","",4584,0.0244902521523086,"No",0,1,0,0,-100
"8295-FHIVV","",5873,0.00771516977801665,"No",0,1,0,0,-100
"8295-KMENE","",5978,1.82668414510908e-07,"No",0,1,0,0,-100
"8305-VHZBZ","Product dissatisfaction",4325,0.995233163592581,"Yes",1,0,4325,2595,-94.81
"8309-IEYJD","",2576,2.53154219510932e-05,"No",0,1,0,0,-100
"8309-PPCED","",6030,0.000546408060075547,"No",0,1,0,0,-100
"8311-UEUAB","",5420,0.0149579200423433,"No",0,1,0,0,-100
"8313-AFGBW","",4795,9.47636894083314e-05,"No",0,1,0,0,-100
"8313-KTIHG","",5281,0.0186202251723805,"No",0,1,0,0,-100
"8313-NDOIA","",5813,0.0414666456501742,"No",0,1,0,0,-100
"8314-DPQHL","",5535,0.00116731955286686,"No",0,1,0,0,-100
"8314-HTWVE","",3973,0.000174401286021289,"No",0,1,0,0,-100
"8316-BBQAY","",6251,0.0107527454325448,"No",0,1,0,0,-100
"8317-BVKSO","",5728,1.95708761824638e-05,"No",0,1,0,0,-100
"8318-LCNBW","",5638,0.000173985371499546,"No",0,1,0,0,-100
"8319-QBEHW","",2715,0.0078057568304837,"No",0,1,0,0,-100
"8325-QRPZR","",4216,0.0131305455915925,"No",0,1,0,0,-100
"8327-LZKAS","Service dissatisfaction",4423,0.99621443562466,"Yes",1,0,4423,2653.8,-94.6924
"8327-WKMIE","",4422,0.00071290309037619,"No",0,1,0,0,-100
"8328-SKJNO","",5230,3.36323853827307e-06,"No",0,1,0,0,-100
"8329-GWVPJ","",4539,0.017013178112175,"No",0,1,0,0,-100
"8329-IBCTI","Competitor made better offer",5881,0.999593494652211,"Yes",1,0,5881,3528.6,-92.9428
"8329-UTMVM","",3104,3.02067951108838e-05,"No",0,1,0,0,-100
"8331-ZXFOE","",5395,9.04313383817038e-06,"No",0,1,0,0,-100
